time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-03-01,15.4,8.7,0.8,1.39
2025-03-02,18.0,9.0,3.7,2.64
2025-03-03,18.0,7.6,0.0,2.54
2025-03-04,16.6,5.9,0.0,2.65
2025-03-05,15.9,4.8,0.0,2.44
2025-03-06,15.0,7.5,11.5,2.07
2025-03-07,13.6,8.5,6.8,1.1600000000000001
2025-03-08,17.5,6.9,0.0,2.56
2025-03-09,19.8,8.4,2.7,2.61
2025-03-10,19.4,8.4,0.0,2.93
2025-03-11,18.6,8.6,0.0,2.65
2025-03-12,14.2,9.1,12.9,1.08
2025-03-13,18.0,8.1,2.9,2.73
2025-03-14,19.0,10.9,1.0,2.92
2025-03-15,16.5,8.1,2.3,2.48
2025-03-16,14.4,5.4,0.4,2.8
2025-03-17,14.8,5.1,2.1,2.24
2025-03-18,16.6,8.2,0.0,2.16
2025-03-19,15.6,6.9,0.0,2.83
2025-03-20,16.2,10.1,0.0,2.11
2025-03-21,17.8,10.3,0.0,2.47
2025-03-22,20.7,11.9,0.0,3.33
2025-03-23,17.0,9.0,0.0,2.86
2025-03-24,17.5,8.1,3.0,2.67
2025-03-25,15.9,7.7,1.8,2.8200000000000003
2025-03-26,14.2,6.8,1.8,2.52
2025-03-27,16.5,6.5,0.6000000000000001,2.94
2025-03-28,15.6,8.2,1.2000000000000002,2.86
2025-03-29,11.9,8.0,1.2000000000000002,1.78
2025-03-30,17.9,7.7,1.5,2.31
2025-03-31,18.5,7.8,0.6000000000000001,2.4899999999999998
2025-04-01,17.1,4.8,0.0,4.16
2025-04-02,17.9,4.1,0.0,3.44
2025-04-03,20.6,6.5,0.0,3.92
2025-04-04,21.0,7.9,0.0,3.97
2025-04-05,22.0,8.1,0.0,4.06
2025-04-06,18.5,8.4,1.8,3.53
2025-04-07,18.1,8.4,4.2,3.1
2025-04-08,16.1,7.3,16.2,2.27
2025-04-09,18.4,6.9,0.30000000000000004,3.2800000000000002
2025-04-10,18.6,9.2,0.6000000000000001,2.06
2025-04-11,13.9,11.9,1.8,0.8
2025-04-12,19.0,12.1,1.2000000000000002,3.09
2025-04-13,13.8,12.9,46.9,0.8200000000000001
2025-04-14,13.6,12.6,8.3,0.85
2025-04-15,14.6,12.5,1.2000000000000002,1.99
2025-04-16,13.1,11.9,6.6,1.46
2025-04-17,17.0,9.1,0.6,3.42
2025-04-18,16.6,11.0,0.0,3.34
2025-04-19,15.9,9.9,0.0,3.06
2025-04-20,18.0,9.6,0.0,3.58
2025-04-21,19.3,10.9,0.0,3.99
2025-04-22,21.3,10.9,0.0,4.25
2025-04-23,19.7,11.4,0.0,3.75
2025-04-24,19.5,11.9,0.0,4.01
2025-04-25,20.2,11.9,0.0,4.03
2025-04-26,21.8,11.5,0.0,4.66
2025-04-27,21.8,11.1,0.0,4.75
2025-04-28,24.1,12.9,0.0,5.83
2025-04-29,23.5,14.8,0.0,4.2
2025-04-30,21.9,14.6,1.2000000000000002,2.36
