time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-02,29.6,17.0,0.0,7.76
2025-06-03,28.5,15.5,0.0,7.35
2025-06-04,32.0,16.4,0.8999999999999999,6.44
2025-06-05,30.6,17.2,1.5,5.75
2025-06-06,32.7,18.4,0.0,7.08
2025-06-07,35.5,20.0,0.0,7.95
2025-06-08,34.0,18.6,0.0,8.25
2025-06-09,31.5,16.5,0.0,8.22
2025-06-10,30.2,14.9,0.0,6.7700000000000005
2025-06-11,32.2,17.1,0.0,6.46
2025-06-12,33.0,18.4,0.0,6.87
2025-06-13,34.5,17.9,0.0,7.3
2025-06-14,36.2,19.5,0.0,7.37
2025-06-15,37.1,22.1,0.0,8.15
2025-06-16,35.9,20.9,0.0,8.58
2025-06-17,30.3,19.2,0.0,7.54
2025-06-18,29.5,17.6,0.30000000000000004,4.6000000000000005
2025-06-19,31.1,17.8,0.30000000000000004,5.26
2025-06-20,33.2,19.6,0.0,6.8500000000000005
2025-06-21,34.0,19.1,0.0,6.86
2025-06-22,34.2,21.1,0.0,6.7
2025-06-23,34.4,20.5,0.0,7.63
2025-06-24,35.6,20.6,0.0,8.6
2025-06-25,37.0,21.9,0.0,7.41
2025-06-26,37.8,22.0,0.0,8.04
2025-06-27,34.8,21.0,0.0,8.27
2025-06-28,36.0,19.6,0.0,6.83
2025-06-29,35.9,22.9,0.0,7.55
2025-06-30,34.7,22.0,0.0,7.61
2025-07-01,35.5,23.0,0.0,5.84
2025-07-02,34.8,23.2,0.30000000000000004,6.26
2025-07-03,35.7,23.4,0.30000000000000004,6.17
2025-07-04,36.5,22.4,0.0,5.8999999999999995
2025-07-05,35.9,22.2,0.0,6.87
2025-07-06,34.3,21.5,0.0,8.38
2025-07-07,37.4,21.0,0.0,8.39
2025-07-08,33.4,20.1,0.0,8.39
2025-07-09,31.6,18.1,0.0,8.33
2025-07-10,33.2,16.8,0.0,6.46
2025-07-11,33.2,18.0,0.0,4.78
2025-07-12,32.9,18.2,0.0,7.86
2025-07-13,31.6,18.8,0.0,7.84
2025-07-14,31.8,22.5,0.0,7.92
2025-07-15,32.5,23.0,0.0,7.26
2025-07-16,32.8,24.0,0.0,6.9799999999999995
2025-07-17,30.6,24.4,0.0,6.6899999999999995
2025-07-18,33.0,23.1,0.0,6.6
2025-07-19,29.0,22.6,1.2000000000000002,5.11
2025-07-20,30.0,23.0,0.0,5.86
2025-07-21,32.0,23.6,0.0,7.04
2025-07-22,30.2,23.2,0.0,6.42
2025-07-23,30.9,22.5,0.6000000000000001,5.86
2025-07-24,33.3,23.2,0.0,7.24
2025-07-25,30.6,22.0,0.0,6.19
2025-07-26,30.0,22.7,0.0,6.0600000000000005
2025-07-27,32.5,22.7,0.0,6.51
2025-07-28,33.5,23.4,0.0,6.6499999999999995
2025-07-29,31.2,23.1,0.0,6.2
2025-07-30,30.7,23.0,0.0,5.65
2025-07-31,32.4,23.8,0.0,6.67
2025-08-01,32.0,24.0,0.0,6.51
